AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,rowguid,ModifiedDate
21799,8421 St. Francis,,Vancouver,7,V7L 4J4,AA80CBCE-C5A0-4173-854C-FB11EBDA92C5,2013-10-20 00:00:00
29515,6973 Mt. Hood Circle,,Vancouver,7,V7L 4J4,BE4D0E9D-3AF2-4032-AF83-7A030E6C7FB2,2012-06-23 00:00:00
18577,9123 James Donlon Blvd,Unit C,N. Vancouver,7,V7L 4J4,7431D588-0143-446D-8DE1-5A3889F2E097,2013-11-27 00:00:00
14892,6588 St George Dr,,Vancouver,7,V7L 4J4,ADB14C0F-8D65-4549-AC7A-F594757FC3A6,2014-01-05 00:00:00
15986,4513 Ten Penny Lane,#3,N. Vancouver,7,V7L 4J4,487DECC6-31B8-4398-8C5A-38E12BDBE449,2014-04-18 00:00:00
25499,6262 Pine Tree Dr.,,N. Vancouver,7,V7L 4J4,BE9F7CD2-DDD1-4C0E-A5C5-A91B6BF2EABD,2013-04-09 00:00:00
15885,1702 Vista,,N. Vancouver,7,V7L 4J4,D7182609-E1B6-4130-AF33-A03184E762AE,2011-10-26 00:00:00
29087,6695 Kathleen Drive,,N. Vancouver,7,V7L 4J4,FB876EE1-CE25-441C-8794-96E037AAB537,2014-05-19 00:00:00
13275,4322 Cobblestone Ct,,Vancouver,7,V7L 4J4,962289E1-E6DC-4BDC-B096-D4D42CF1F827,2013-07-27 00:00:00
12503,4453 Bannock Ct.,,N. Vancouver,7,V7L 4J4,0D0364E5-7E23-47FD-B5F2-E3166E697EDD,2013-10-17 00:00:00
16453,3582 Showtime Court,,N. Vancouver,7,V7L 4J4,FDCB5780-B2AF-433A-B50A-74AA534FE2B9,2012-06-25 00:00:00
20882,8271 Laverne Way,,N. Vancouver,7,V7L 4J4,CDE5A004-342E-4AF2-B873-1365571500D6,2014-02-13 00:00:00
26821,2483 Northridge Ct.,,Vancouver,7,V7L 4J4,F9D12E80-A768-44C1-88EE-5C06B99C6E51,2013-11-05 00:00:00
16319,253 Hemlock Drive,,N. Vancouver,7,V7L 4J4,48D8267A-91AE-4C4F-82AA-0F74DAE45294,2014-01-02 00:00:00
22116,1191 Rhoda Way,,Vancouver,7,V7L 4J4,071AB50B-24C1-408E-BC25-6875FF442E50,2014-02-10 00:00:00
22716,1120 Jeff Ct.,,Vancouver,7,V7L 4J4,A85A7014-FDD1-45B5-AFFC-B60FB3693501,2012-04-12 00:00:00
23382,3710 Via Appia,,N. Vancouver,7,V7L 4J4,B0113E55-D542-4A30-9E4C-B24F470F78C1,2013-11-14 00:00:00
27923,6740 Jalisco,,N. Vancouver,7,V7L 4J4,6492DAA2-EB78-4FB5-9788-12844D1D03F9,2013-10-24 00:00:00
15206,4025 Hill Dr,,N. Vancouver,7,V7L 4J4,17455A0C-FB51-4091-8FEC-6D4622267F0F,2013-10-19 00:00:00
19952,5793 West Road,,Vancouver,7,V7L 4J4,0A634969-CF16-4888-A064-62CAA054B485,2013-08-07 00:00:00
18935,2656 Brook Way,,Cliffside,7,V8Y 1L1,A9DF1816-DEEF-41FD-ADAB-578B0A454FCD,2013-09-22 00:00:00
28050,4377 Westminster Pl.,,Cliffside,7,V8Y 1L1,AD7E05E4-0E56-4C18-A9D2-628959CCAE2E,2014-05-12 00:00:00
28986,1874 Royal Links Circle,,Cliffside,7,V8Y 1L1,0D094DAA-E184-4133-8ABB-22646DD9E55B,2014-02-08 00:00:00
15285,826 Sycamore Drive,,Cliffside,7,V8Y 1L1,70B21A45-C3C5-477E-837D-4BC9831CD8FB,2014-05-21 00:00:00
22220,6510 Northridge Drive,,Cliffside,7,V8Y 1L1,E9CBB7C1-5A1A-4B79-968A-F1BC3F9D3475,2013-08-18 00:00:00
11797,9896 White Dr,,Cliffside,7,V8Y 1L1,9C725715-BF5E-4181-A5E8-D231FD13F09D,2014-05-28 00:00:00
18912,641 J Ave.,,Cliffside,7,V8Y 1L1,9A16C5C9-0DC3-48E7-940B-9998F98F6FA9,2013-11-08 00:00:00
29693,7537 Kaski Lane,,Cliffside,7,V8Y 1L1,4BC5A1D7-0E02-4D3B-8C7C-70911B60BC6C,2014-04-30 00:00:00
25753,6014 La Vista Circle,,Cliffside,7,V8Y 1L1,63F43019-A8CA-4E22-9167-12A09DAF7448,2013-12-10 00:00:00
15512,5464 Olive Ave,,Cliffside,7,V8Y 1L1,D954D047-A95C-494F-ADEA-D946384C9475,2013-08-04 00:00:00
15635,4823 Park Blvd.,,Cliffside,7,V8Y 1L1,269F5267-CF4F-4A3B-A584-E450557DB84C,2014-06-27 00:00:00
12064,2328 Elk Dr,,Cliffside,7,V8Y 1L1,12F110F6-011D-4946-8456-12A24512AEFB,2013-07-18 00:00:00
28311,1107 La Corte Bonita,,Cliffside,7,V8Y 1L1,A07D2105-C79A-485B-AEC0-690884F73063,2012-06-19 00:00:00
13731,1663 Park Glen Court,,Cliffside,7,V8Y 1L1,FA93A64C-1331-48CD-AE72-82F638361EE9,2014-02-15 00:00:00
28814,6053 Hill Meadow Place,,Cliffside,7,V8Y 1L1,8ADF86CD-1365-416E-93EE-5D8BF766EBDB,2014-01-08 00:00:00
26491,8964 Yosemite Ct,,Cliffside,7,V8Y 1L1,017B315E-2FC3-481A-A67D-E249A1AD34E1,2012-07-06 00:00:00
13228,2850 D Bel Air Dr,,Cliffside,7,V8Y 1L1,4A24553B-1386-491D-9159-01C5E8E3AC94,2013-09-26 00:00:00
17816,6850 Monument Blvd.,,Cliffside,7,V8Y 1L1,65174E9A-39B5-4539-B64F-0ABC3678E768,2014-04-25 00:00:00
17195,8700 Gloria Terrace,,Cliffside,7,V8Y 1L1,0905D3D0-0CF0-4695-95BF-4132B2ABACEB,2013-08-14 00:00:00
17384,7682 Vista,,Cliffside,7,V8Y 1L1,D0E94D14-08E8-4265-8094-BF0C4A624480,2013-12-22 00:00:00
23350,6748 Alfred Ave.,,Cliffside,7,V8Y 1L1,2655F2AC-8384-4C55-9B4E-7A1555FC3200,2013-07-23 00:00:00
28863,7089 Monti Circle,,Cliffside,7,V8Y 1L1,540D4292-0FF6-4C69-BE4C-59A42A24A022,2013-08-27 00:00:00
12988,3788 Gordon Ct.,,Cliffside,7,V8Y 1L1,9A00F8D9-9914-4B82-B311-58DC0BF6E633,2014-05-28 00:00:00
25314,8323 Rock Oak Road,,Cliffside,7,V8Y 1L1,E6BF3166-CCB5-4D2D-9BB4-62AF94A17D99,2013-10-18 00:00:00
14483,5446 Via Estrella,,Cliffside,7,V8Y 1L1,0F229B6C-6E0A-4ADD-A492-85039996EE58,2014-03-12 00:00:00
26476,2407 Erie Dr.,,Cliffside,7,V8Y 1L1,920F5270-5FB8-4A36-901C-2CD89B2EF48D,2013-11-14 00:00:00
17246,5763 Reed Way,,Cliffside,7,V8Y 1L1,496762E4-10FF-4067-8CA2-00FDFC5B5742,2013-10-11 00:00:00
17642,4613 Pine Drive,,Cliffside,7,V8Y 1L1,96CAC442-5DDB-4350-9C4C-2DB84FD3A697,2014-05-02 00:00:00
23713,4194 Baywood Drive,,Cliffside,7,V8Y 1L1,B915C50B-2936-4479-8C86-EA947A45496F,2013-07-12 00:00:00
16746,9537 Ridgewood Drive,,Cliffside,7,V8Y 1L1,A08EBC73-E11D-453F-8FAF-9315BD9C3E77,2013-08-13 00:00:00
27964,2214 Solano,,Cliffside,7,V8Y 1L1,160DC8A6-0D18-4040-9C86-DE4E96B63C48,2014-04-16 00:00:00
29140,873 Wellington Avenue,,Cliffside,7,V8Y 1L1,4882C420-2641-48BE-A180-711FFB97AC61,2013-07-03 00:00:00
24855,1267 Baltic Sea Ct.,,Cliffside,7,V8Y 1L1,2B4E016F-F6E0-438B-AAE9-41E04926C960,2013-12-14 00:00:00
28812,8762 Kiska Court,,Cliffside,7,V8Y 1L1,698E5290-BE6E-485D-A6ED-E6DE95F61421,2014-01-16 00:00:00
21312,1172 Flamingo Dr.,,Cliffside,7,V8Y 1L1,3E1C9E37-DE71-4184-A573-47AAEB37F39F,2014-03-28 00:00:00
29125,1830 Tabora Drive,,Cliffside,7,V8Y 1L1,017506FD-CC1E-42BC-B88B-2915CDC98560,2014-06-04 00:00:00
25515,2341 Peachwillow,,Cliffside,7,V8Y 1L1,64179934-7A1B-40D8-923B-7A0C7C77125D,2012-06-24 00:00:00
26988,4429 Deermeadow Way,,Cliffside,7,V8Y 1L1,418A0EE3-98FC-4F2F-B586-2537B2CFFFDA,2013-08-11 00:00:00
16164,5578 Burning Barn Dr,,Cliffside,7,V8Y 1L1,1F4EB6CD-BF1D-4917-B0B2-7B6EC952BC90,2014-06-13 00:00:00
19522,6076 Glen Arms Drive,,Cliffside,7,V8Y 1L1,DFDE0234-F65A-4E43-91A0-82F7C32B7171,2013-08-12 00:00:00
25320,6519 Alier Drive,,Cliffside,7,V8Y 1L1,223507B0-67E2-499C-82EF-5E3F34EEDE19,2014-02-27 00:00:00
17629,3376 Jacaranda Dr.,,Cliffside,7,V8Y 1L1,537ECF75-3484-40DD-A8EF-445E1AA4BC96,2014-01-29 00:00:00
19247,1925 Pacheco Street,,Cliffside,7,V8Y 1L1,B1FEB641-8121-41D7-8ACC-FF60324C7C77,2013-12-19 00:00:00
28229,1921 Garcia Ranch Road,,Cliffside,7,V8Y 1L1,1D55DA63-EBCB-4422-8A39-5DED6487911F,2012-07-05 00:00:00
18706,6228 Palm Avenue,,Cliffside,7,V8Y 1L1,53E68BBA-6F10-465E-9474-C8CD0870C49A,2014-06-07 00:00:00
23270,890 Breck Court,,Cliffside,7,V8Y 1L1,53180C9D-C69D-487E-8273-C722F1548457,2013-08-22 00:00:00
28006,3570 Court Lane,,Cliffside,7,V8Y 1L1,30B6B605-1FE0-4ABC-8936-31A22819A80B,2011-11-21 00:00:00
15610,6058 Foothill Way,,Cliffside,7,V8Y 1L1,A54F00F7-9947-483C-BC15-455F9421948C,2013-07-16 00:00:00
18189,8989 Adelia Court,,Cliffside,7,V8Y 1L1,ED919A0D-F64C-4654-B435-43AB274B20F0,2012-04-14 00:00:00
27249,5165 Oakmead,,Cliffside,7,V8Y 1L1,D65F390D-36B7-464D-B749-31DEABB1EFEF,2012-12-02 00:00:00
13244,7509 San Cristobal,,Cliffside,7,V8Y 1L1,16A9BC2C-0417-47E7-876D-1D17E64AD6C9,2013-09-24 00:00:00
26066,1547 Larkwood Ct.,,Cliffside,7,V8Y 1L1,BC092583-BD87-4E6A-A4F9-1D3746C4C738,2012-01-26 00:00:00
29490,8408 Via Del Sol,,Cliffside,7,V8Y 1L1,F83A2788-45DF-46F4-8810-3B03C139530A,2012-07-14 00:00:00
21149,5888 Salem St.,,Cliffside,7,V8Y 1L1,D324ACF4-C9C6-4AC9-B6A0-E90E3C633EB4,2011-08-02 00:00:00
21922,1509 American Beauty Dr.,,Cliffside,7,V8Y 1L1,3E58AE51-4CA7-4509-9F1C-6400945D3128,2014-05-01 00:00:00
17402,3926 Cactus Court,,Cliffside,7,V8Y 1L1,5AA3D235-C15B-4011-A96A-7E7B90068606,2014-04-18 00:00:00
21315,8781 Valley Crest Drive,,Cliffside,7,V8Y 1L1,4F0FB36C-9D4A-4A9D-BA3A-C243CA884D32,2014-01-18 00:00:00
22732,791 Monte Cresta,,Cliffside,7,V8Y 1L1,72093082-52E7-4465-901F-688BD331D96F,2013-07-17 00:00:00
26581,8618 Rose Street,,Cliffside,7,V8Y 1L1,54DF191A-42DC-4C27-8ADB-53CE003AE331,2014-03-13 00:00:00
26028,516 Oak Park Blvd.,,Cliffside,7,V8Y 1L1,C73CE89D-017E-4353-B551-E7F01E429288,2013-09-03 00:00:00
18659,4594 Springer Court,,Cliffside,7,V8Y 1L1,5FC56CCF-2132-4404-8E98-8430FD8AE932,2013-11-05 00:00:00
22112,5039 Keywood Ct.,,Cliffside,7,V8Y 1L1,904111D3-E32D-4D7E-8B03-F2AB990B3992,2013-07-15 00:00:00
28269,786 Rachele Road,,Cliffside,7,V8Y 1L1,2CAD9F6B-AFF8-4C81-869F-0B6B7D680E0D,2013-10-30 00:00:00
18871,8392 Carrick Ct.,,Cliffside,7,V8Y 1L1,CC3B3D3C-1C7F-4762-98C1-1BE7460D19EF,2014-02-20 00:00:00
16548,5799 Abbey Court,,Cliffside,7,V8Y 1L1,D9A5F438-1D5C-463E-9341-3FA1299FBDEC,2014-04-13 00:00:00
21562,863 Heritage Oaks,,Cliffside,7,V8Y 1L1,539AD897-9709-4066-B486-B290AC5FEE79,2013-09-10 00:00:00
14718,2460 Tanager Court,,Cliffside,7,V8Y 1L1,5F384D30-179F-44F6-98F1-CD07EB4B4FE4,2013-08-26 00:00:00
18608,9665 Geneva Ave.,,Cliffside,7,V8Y 1L1,D538C325-ABC1-4E16-B189-D03E03669E32,2013-03-09 00:00:00
25469,2752 Northridge Road,,Cliffside,7,V8Y 1L1,E60F2753-51D4-4C59-9649-A468D5EE3985,2013-11-28 00:00:00
12878,764 Teak Court,,Cliffside,7,V8Y 1L1,138F2297-9E48-45A7-8B6E-B153C3038577,2013-04-23 00:00:00
25225,1588 Prestwick Drive,,Cliffside,7,V8Y 1L1,6D539439-3805-46E7-A7FB-AD3882AFA8DF,2012-05-18 00:00:00
25899,3196 Rotherham Dr.,,Cliffside,7,V8Y 1L1,AB13B01E-D294-4402-991B-6F70F0F91C3A,2014-02-18 00:00:00
25650,3400 Folson Drive,,Cliffside,7,V8Y 1L1,76BDBFCF-F33F-4F15-8649-B7EF73C95F7E,2013-07-09 00:00:00
18167,3612 Vista Place,,Cliffside,7,V8Y 1L1,128F8B43-6EDB-4F73-8929-9CEDE76A2FCF,2013-12-05 00:00:00
21280,6085 B Wildbrook Ct.,,Cliffside,7,V8Y 1L1,B6136538-A085-4656-AED8-78CFDD227F8F,2013-11-06 00:00:00
14470,4058 First Ave,,Cliffside,7,V8Y 1L1,9D021864-2A76-4789-A627-9EDFD09F99DD,2013-09-23 00:00:00
20778,1409 Coachman Pl.,,Cliffside,7,V8Y 1L1,E3BC6C22-F109-4451-9F77-8580FB9682CE,2013-07-14 00:00:00
11904,5425 Highland Circle,,Cliffside,7,V8Y 1L1,46842D6C-E9DC-4DBA-BC5A-263742386F39,2014-01-19 00:00:00
18583,4851 Heights Ave.,,Cliffside,7,V8Y 1L1,830DF5CB-0EAF-4E24-B214-38EC1AC53D9B,2013-07-28 00:00:00
27501,1277 Live Oak Avenue,,Cliffside,7,V8Y 1L1,ADC9E969-9C29-4CAD-97B9-ACA547CCF236,2013-04-20 00:00:00
21447,2982 Evelyn Court,,Cliffside,7,V8Y 1L1,B52EF199-2C1B-4A80-AC59-F0F04BD7813E,2013-09-18 00:00:00
28774,2500 Ward Court,,Cliffside,7,V8Y 1L1,C3BEF3BA-461B-4C1D-91FA-E23B27B18687,2013-08-04 00:00:00
14405,6542 Stonewood Drive,,Cliffside,7,V8Y 1L1,5F3B9452-0EA1-4BD0-9A56-DD8E699E5813,2013-09-30 00:00:00
18118,7324 Mt. Tri-state Ct.,,Cliffside,7,V8Y 1L1,A1B26661-A90F-4F23-9BD2-17565432DE5E,2012-01-02 00:00:00
19714,8486 Julpum Loop,,Cliffside,7,V8Y 1L1,BCD130A9-9A76-48A6-AED8-14354F522CCA,2013-07-14 00:00:00
23991,4655 Shuey Ave,,Cliffside,7,V8Y 1L1,072E70AB-389B-4F34-B86D-5763BC56257A,2013-09-13 00:00:00
29328,6922 Estudello,,Cliffside,7,V8Y 1L1,2DFC7F2B-B13B-4AC2-825E-564262D1432D,2013-10-07 00:00:00
17025,799 Temple Dr.,,Cliffside,7,V8Y 1L1,358210B4-38FF-4770-BF5D-58FE8F21ED49,2014-02-24 00:00:00
20079,8915 Woodside Way,,Cliffside,7,V8Y 1L1,592EBBC8-A3D0-42F1-822E-069EF6E3734B,2013-06-22 00:00:00
23895,4501 Terrace Road,,Cliffside,7,V8Y 1L1,4C8F9CED-FC1F-438E-8E99-1FBC1E09919B,2014-03-01 00:00:00
29597,7769 Holton Court,,Cliffside,7,V8Y 1L1,2A2DD442-578A-46CD-9856-2BED835CA97A,2013-07-28 00:00:00
11643,1872 Chance Drive,,Cliffside,7,V8Y 1L1,5787DA70-4B38-4562-8613-3F0A7D5B5132,2014-02-04 00:00:00
13204,9027 Alan Dr,,Cliffside,7,V8Y 1L1,E4EBE7E6-5972-4589-996A-BDD2AEB67B27,2013-11-06 00:00:00
19503,8108 Abbey Court,,Cliffside,7,V8Y 1L1,2F7D8654-37A3-42BF-B5E2-C8F44ABD26AB,2014-06-03 00:00:00
23079,9221 Dutch Slough Rd.,,Cliffside,7,V8Y 1L1,D3416F6F-1332-498F-B78F-FA0FEC655CBF,2012-01-24 00:00:00
27239,589 Ashwood Dr.,,Cliffside,7,V8Y 1L1,E3B5C1CC-29EE-4158-BB82-FBF39D140629,2013-07-18 00:00:00
20134,8742 Longbrood Way,,Cliffside,7,V8Y 1L1,346BEF07-73C8-45AA-A617-C8FE0BCAE672,2013-07-26 00:00:00
23383,8369 Dutch Slough Rd.,,Cliffside,7,V8Y 1L1,AF620184-C3D6-48D6-8791-F347579D3AAB,2014-05-22 00:00:00
26059,7419 Heights Avenue,,Cliffside,7,V8Y 1L1,97EB03D0-ACCF-4776-91F2-234B0366B473,2014-05-06 00:00:00
17234,1218 Woodside Court,,Cliffside,7,V8Y 1L1,3C438E92-3A4C-4590-A160-C3307E4A9B0B,2014-05-12 00:00:00
20643,7390 Discovery Bay,,Cliffside,7,V8Y 1L1,0DC07683-34AF-4A17-807F-675B787AFA65,2011-12-24 00:00:00
14966,5361 Hungry Road,,Cliffside,7,V8Y 1L1,A8876B69-5B22-426A-8DD7-6C18FF48601E,2013-07-06 00:00:00
15130,9326 Mayda Way,,Cliffside,7,V8Y 1L1,087F7013-01E5-4AAC-82AC-47468145C870,2012-01-12 00:00:00
23620,9145 Danesta Dr.,,Cliffside,7,V8Y 1L1,2D90DDED-6DD9-411A-AAE9-4E2BF8F62F64,2013-07-12 00:00:00
23920,6682 Fountainhead Ct.,,Cliffside,7,V8Y 1L1,01C597A2-1CF7-45E1-959E-4EA4F234350F,2014-02-07 00:00:00
16747,6797 Smiling Tree Court,,Cliffside,7,V8Y 1L1,17EEBE7B-97E9-4A05-A95E-FF949ADEAE01,2013-12-29 00:00:00
17801,4328 Liszt Way,,Cliffside,7,V8Y 1L1,86B46562-F8BB-4B46-9207-9A30CC75155E,2012-08-17 00:00:00
16651,6652 Birch Park Rd,,Cliffside,7,V8Y 1L1,394124EE-6779-4638-84C5-E5213A033120,2013-12-09 00:00:00
19062,4023 Jasper Court,,Cliffside,7,V8Y 1L1,B9678D34-FF6E-481F-B9C5-3E40CC4D1DD5,2013-07-31 00:00:00
23117,4909 Vine Lane,,Cliffside,7,V8Y 1L1,3E3F5262-5A01-413C-BB3C-8289633948BD,2013-09-06 00:00:00
11523,8224 Georgia Street,,Cliffside,7,V8Y 1L1,80A23DFE-30FA-4407-8D5D-CE4B63B31A94,2012-07-05 00:00:00
12134,7182 Olive Hill,,Cliffside,7,V8Y 1L1,AFE1D082-5A06-4463-ABD0-D504CCC4F459,2013-11-10 00:00:00
12680,2467 Green St.,,Cliffside,7,V8Y 1L1,4ED68C40-3273-419C-87C5-29DC6E63E1E6,2014-03-06 00:00:00
16875,2076 Westover Dr,,Cliffside,7,V8Y 1L1,E790B9AB-E390-49FD-8A10-3F23CD2C8807,2014-06-19 00:00:00
18983,6831 Boxwood Drive,,Cliffside,7,V8Y 1L1,5AB5920F-9C20-48DF-81A9-61C0BA2A7A69,2013-10-21 00:00:00
25079,20 Estudello,,Cliffside,7,V8Y 1L1,ADF478E9-C3EC-45C8-9C99-884E87C8E547,2013-08-25 00:00:00
13679,6312 Woodcrest Dr,,Cliffside,7,V8Y 1L1,9D5B3948-DB45-4A0A-9D96-5C9F041CE7B8,2013-11-27 00:00:00
13766,3686 Mac Court,,Cliffside,7,V8Y 1L1,3A5CB9E0-4A2A-4201-B243-5A44FFD2B5EA,2013-07-26 00:00:00
14085,8047 Dover Drive,,Cliffside,7,V8Y 1L1,AA835835-995E-4112-9C8D-0BE3D00CE811,2011-09-28 00:00:00
17121,2298 Pinto Rd,,Cliffside,7,V8Y 1L1,359DDF08-0B18-4090-B0A9-A4D581258A96,2013-10-13 00:00:00
21791,1287 Youngsdale Drive,,Cliffside,7,V8Y 1L1,221B3AA8-D7B9-457A-801A-470434722963,2013-09-11 00:00:00
25057,3268 Hazelwood Lane,,Cliffside,7,V8Y 1L1,7BC0E268-813C-4101-AC1A-33524A9A6722,2013-07-01 00:00:00
29790,6854 Veale Ave.,,Cliffside,7,V8Y 1L1,5F3213F4-63F0-46BA-A5AC-6D45AD76C1F7,2011-12-09 00:00:00
12658,1819 Lilac Court,,Cliffside,7,V8Y 1L1,9389FBD9-ADF8-4F9F-9237-96FA28941A3E,2012-06-03 00:00:00
19698,6832 Le Jean Way,,Cliffside,7,V8Y 1L1,49535EC9-4DCE-4EED-9EC8-D4DFF01D6293,2013-12-14 00:00:00
28682,8844 Fitzpatrick Drive,,Cliffside,7,V8Y 1L1,EE693B7E-8325-4587-A509-9391B67ED99F,2013-08-31 00:00:00
11695,5444 Bellord Ct.,,Cliffside,7,V8Y 1L1,80DBD3D6-1DDC-432C-B7EF-AC45D1A88C9C,2014-05-05 00:00:00
19158,121 Keith Court,,Cliffside,7,V8Y 1L1,1747DF77-7CE9-4E9A-AE5E-7AA0A33AAAED,2013-10-15 00:00:00
27614,380 Canyon Road,,Cliffside,7,V8Y 1L1,DC57699C-DA59-4623-A931-727295149475,2013-10-20 00:00:00
28337,3202 Jalisco,,Cliffside,7,V8Y 1L1,C1F9D5EA-D51F-4887-93CE-725B6468A7B3,2013-09-30 00:00:00
20274,7610 Pepperridge Pl.,,Cliffside,7,V8Y 1L1,F84F9CF5-1C88-4FA7-AD51-B2CA8E836F9B,2013-08-27 00:00:00
24073,6743 E. Leland,,Cliffside,7,V8Y 1L1,26C7AFC8-D4B1-4546-9DBA-EBA93555CD0B,2014-02-25 00:00:00
14967,6857 La Salle Ct,,Cliffside,7,V8Y 1L1,FC0FC7ED-43FF-458A-AEE0-A6A01763CAE0,2014-04-08 00:00:00
18843,1599 Green Hill Rd,,Cliffside,7,V8Y 1L1,1A1676D9-EB2C-42CD-904F-6B70E17F58F4,2013-08-22 00:00:00
12866,9699 Gilardy Drive,,Cliffside,7,V8Y 1L1,ED094749-0E5E-457A-9B0B-0BD1F1EF192E,2012-05-27 00:00:00
27103,3106 Julpum Loop,,Cliffside,7,V8Y 1L1,8A758F60-D13E-4DF6-A753-EADABF919B37,2014-05-14 00:00:00
29092,5587 D St.,,Cliffside,7,V8Y 1L1,3F14F1B3-8E63-4A83-A0C0-22A3D6AD5A54,2014-03-02 00:00:00
21109,912 Fremont St.,,Cliffside,7,V8Y 1L1,14A277D3-D5BE-4BC2-828A-F6B52B114C95,2014-06-30 00:00:00
24109,1349 Sol St.,,Cliffside,7,V8Y 1L1,8145B700-07FE-4167-AB73-594AA04C3C96,2013-07-18 00:00:00
15891,7225 Newell Ave.,,Cliffside,7,V8Y 1L1,26FF7F4D-3160-45B0-9E70-B02C72901AA0,2014-02-08 00:00:00
19086,4712 Brook Way,,Cliffside,7,V8Y 1L1,A7603951-7DAC-4AC5-A00C-74D7C0E71677,2013-01-29 00:00:00
14518,2111 Ringing Dr,,Cliffside,7,V8Y 1L1,06BB0CF1-2EA0-4A57-B43A-4A1A740DB77F,2013-08-18 00:00:00
18389,3949 Eastgate Ave.,,Cliffside,7,V8Y 1L1,F8F759EB-CD5F-4253-AFB4-C3014672D35E,2014-03-11 00:00:00
25246,9297 Mauna Kea Court,,Cliffside,7,V8Y 1L1,6FCB3CD1-C27F-4823-A626-540FEC6482F2,2014-05-11 00:00:00
26602,7411 Crivello Avenue,,Cliffside,7,V8Y 1L1,FEFEF167-3359-4CCB-A58F-1D0987A69A8D,2013-09-06 00:00:00
12240,2286 Sunset Way,,Cliffside,7,V8Y 1L1,ABF87245-023A-49E2-9BC0-E69D7EA5B33C,2013-12-08 00:00:00
12395,5816 Camacho,,Cliffside,7,V8Y 1L1,5FE5B322-7D2E-4A89-8237-7DB5E84A8A51,2014-03-06 00:00:00
21642,330 Shenandoah Dr.,,Cliffside,7,V8Y 1L1,32DAE98A-811F-435F-B85A-36FEE22D5683,2013-02-23 00:00:00
24521,1480 Shoenic,,Cliffside,7,V8Y 1L1,740467E0-6C2B-40B0-A7B8-BCBB53C47177,2013-07-01 00:00:00
14665,7581 Whiteaben Drive,,Cliffside,7,V8Y 1L1,37A12FE7-1B06-4EBA-BBD0-AA7E3C3C3F3F,2012-11-27 00:00:00
23455,8802 Valley Manor,,Cliffside,7,V8Y 1L1,F3B287C3-19D1-45D7-BC15-34AB14997611,2013-10-24 00:00:00
21025,9525 Canyon Way,,Cliffside,7,V8Y 1L1,2B024D41-E128-4FC4-9867-6F9BDC2051EE,2011-07-22 00:00:00
27025,6219 Marcia Drive,,Cliffside,7,V8Y 1L1,ADE183F7-4BA8-48BD-B8F8-0A68BDBA11B1,2014-01-16 00:00:00
22507,6936 Woodruff Lane,,Cliffside,7,V8Y 1L1,EFFE7F42-BE44-4226-B65B-37906F86B0D4,2011-12-30 00:00:00
22779,5812 Pepperridge Pl.,,Cliffside,7,V8Y 1L1,824CBC27-6F3C-42B8-8DA8-0DB0B7391D9D,2013-07-15 00:00:00
12873,1800 Honey Court,,Cliffside,7,V8Y 1L1,2CD59F9D-9957-47EB-B1D8-2C0BDEA4B7D4,2013-07-08 00:00:00
17962,9828 Larch Ct,,Cliffside,7,V8Y 1L1,03EE03C6-FAD7-4F0C-8069-17A3531C226E,2012-01-12 00:00:00
24064,1902 Santa Cruz,,Cliffside,7,V8Y 1L1,1583B618-24E6-4EAC-B342-41D3A5F5FC8E,2012-07-16 00:00:00
16764,5537 Virginia Hills,,Cliffside,7,V8Y 1L1,216C883F-2256-47A7-B03A-D613E67AE99D,2013-07-27 00:00:00
18421,769 Algiers Drive,,Cliffside,7,V8Y 1L1,15E0AF4A-6DF1-4DA1-A45D-EDDBE1BC5A73,2014-04-18 00:00:00
23586,7610 Northridge Ct.,,Cliffside,7,V8Y 1L1,150183B9-A300-4488-ADD0-C383C22ECADC,2014-03-12 00:00:00
29432,8452 Pine Hollow Rd.,,Cliffside,7,V8Y 1L1,5584BD62-2C3A-4BB1-AF74-973483C10F80,2013-11-03 00:00:00
11646,4286 NE 3rd Court,,Cliffside,7,V8Y 1L1,B57FE1A6-22C3-4F26-8EFB-C7D24EB175DB,2013-08-01 00:00:00
20088,9342 Temple Drive,,Cliffside,7,V8Y 1L1,3F6D9401-63A4-4526-9EBD-0ECD2F041C88,2014-06-01 00:00:00
16124,495 Alameda Drive,,Cliffside,7,V8Y 1L1,E47FB133-CCDE-44B8-A25D-1BA3B2FF95BB,2013-07-27 00:00:00
27795,1511 Roxbury Drive,,Cliffside,7,V8Y 1L1,06134ED9-8F96-471D-AC39-1B4E62F27C54,2013-12-08 00:00:00
12489,8084 Sunnyvale Avenue,,Cliffside,7,V8Y 1L1,388A94E8-600D-4392-83FA-FACCD6CD5F80,2013-07-02 00:00:00
19327,7660 Willow Creek Ct.,,Cliffside,7,V8Y 1L1,09CBE597-6BB1-4C51-B5FB-7940D7745AF6,2014-05-30 00:00:00
22489,60 Reliz Valley Road,,Cliffside,7,V8Y 1L1,0A9CE594-685C-4CDE-BD1D-48CF5E52CC98,2012-04-14 00:00:00
29443,6643 Mt. Whitney,,Cliffside,7,V8Y 1L1,D044B121-FCD3-4B7B-9F83-99FBD57BE31E,2013-10-22 00:00:00
14234,8483 Wilke Drive,,Cliffside,7,V8Y 1L1,87238AED-EB97-4A93-8DFB-448DB65B47C3,2013-10-23 00:00:00
